timestamp,src_ip,dst_ip,src_port,dst_port,protocol,payload_size,dns_query,http_host,http_uri,flags,is_suspicious
2025-01-22T20:24:20.891033+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,329,,,,PA,False
2025-01-22T20:24:20.945004+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T20:24:25.266203+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,81,,,,PA,False
2025-01-22T20:24:25.267116+00:00,10.1.17.215,45.125.66.252,49822.0,443.0,TCP,81,,,,PA,False
2025-01-22T20:24:25.445525+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,60,,,,A,False
2025-01-22T20:24:25.894385+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,103,,5.252.153.241,/1517096937,PA,False
2025-01-22T20:24:26.075898+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,329,,,,PA,False
2025-01-22T20:24:26.122329+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T20:24:27.936211+00:00,10.1.17.215,10.1.17.2,52760.0,53.0,UDP,77,ping3.dyngate.com,,,,False
2025-01-22T20:24:27.936388+00:00,10.1.17.2,10.1.17.215,53.0,52760.0,UDP,148,ping3.dyngate.com,,,,False
2025-01-22T20:24:30.279438+00:00,10.1.17.215,10.1.17.2,49871.0,135.0,TCP,66,,,,S,False
2025-01-22T20:24:30.279623+00:00,10.1.17.2,10.1.17.215,135.0,49871.0,TCP,66,,,,SA,False
2025-01-22T20:24:30.280080+00:00,10.1.17.215,10.1.17.2,49871.0,135.0,TCP,60,,,,A,False
2025-01-22T20:24:30.281178+00:00,10.1.17.215,10.1.17.2,49871.0,135.0,TCP,214,,,,PA,False
2025-01-22T20:24:30.281391+00:00,10.1.17.2,10.1.17.215,135.0,49871.0,TCP,162,,,,PA,False
2025-01-22T20:24:30.281658+00:00,10.1.17.215,10.1.17.2,49871.0,135.0,TCP,222,,,,PA,False
2025-01-22T20:24:30.282161+00:00,10.1.17.2,10.1.17.215,135.0,49871.0,TCP,322,,,,PA,False
2025-01-22T20:24:30.283805+00:00,10.1.17.215,10.1.17.2,49872.0,49668.0,TCP,66,,,,S,False
2025-01-22T20:24:30.283880+00:00,10.1.17.2,10.1.17.215,49668.0,49872.0,TCP,66,,,,SA,False
2025-01-22T20:24:30.284235+00:00,10.1.17.215,10.1.17.2,49872.0,49668.0,TCP,60,,,,A,False
2025-01-22T20:24:30.285044+00:00,10.1.17.215,10.1.17.2,49872.0,49668.0,TCP,1514,,,,A,False
2025-01-22T20:24:30.285044+00:00,10.1.17.215,10.1.17.2,49872.0,49668.0,TCP,851,,,,PA,False
2025-01-22T20:24:30.285045+00:00,10.1.17.2,10.1.17.215,49668.0,49872.0,TCP,60,,,,A,False
2025-01-22T20:24:30.286563+00:00,10.1.17.2,10.1.17.215,49668.0,49872.0,TCP,338,,,,PA,False
2025-01-22T20:24:30.287019+00:00,10.1.17.215,10.1.17.2,49872.0,49668.0,TCP,274,,,,PA,False
2025-01-22T20:24:30.287539+00:00,10.1.17.2,10.1.17.215,49668.0,49872.0,TCP,159,,,,PA,False
2025-01-22T20:24:30.290393+00:00,10.1.17.215,10.1.17.2,49872.0,49668.0,TCP,322,,,,PA,False
2025-01-22T20:24:30.290933+00:00,10.1.17.2,10.1.17.215,49668.0,49872.0,TCP,258,,,,PA,False
2025-01-22T20:24:30.291374+00:00,10.1.17.215,10.1.17.2,49872.0,49668.0,TCP,338,,,,PA,False
2025-01-22T20:24:30.292118+00:00,10.1.17.2,10.1.17.215,49668.0,49872.0,TCP,450,,,,PA,False
2025-01-22T20:24:30.292394+00:00,10.1.17.215,10.1.17.2,49872.0,49668.0,TCP,194,,,,PA,False
2025-01-22T20:24:30.292546+00:00,10.1.17.2,10.1.17.215,49668.0,49872.0,TCP,194,,,,PA,False
2025-01-22T20:24:30.293855+00:00,10.1.17.215,10.1.17.2,49871.0,135.0,TCP,222,,,,PA,False
2025-01-22T20:24:30.294328+00:00,10.1.17.2,10.1.17.215,135.0,49871.0,TCP,322,,,,PA,False
2025-01-22T20:24:30.294810+00:00,10.1.17.215,10.1.17.2,49872.0,49668.0,TCP,258,,,,PA,False
2025-01-22T20:24:30.295233+00:00,10.1.17.2,10.1.17.215,49668.0,49872.0,TCP,258,,,,PA,False
2025-01-22T20:24:30.295544+00:00,10.1.17.215,10.1.17.2,49872.0,49668.0,TCP,338,,,,PA,False
2025-01-22T20:24:30.296215+00:00,10.1.17.2,10.1.17.215,49668.0,49872.0,TCP,450,,,,PA,False
2025-01-22T20:24:30.296460+00:00,10.1.17.215,10.1.17.2,49872.0,49668.0,TCP,194,,,,PA,False
2025-01-22T20:24:30.296680+00:00,10.1.17.2,10.1.17.215,49668.0,49872.0,TCP,194,,,,PA,False
2025-01-22T20:24:30.298256+00:00,10.1.17.215,10.1.17.2,49873.0,389.0,TCP,66,,,,S,False
2025-01-22T20:24:30.298425+00:00,10.1.17.2,10.1.17.215,389.0,49873.0,TCP,66,,,,SA,False
2025-01-22T20:24:30.298716+00:00,10.1.17.215,10.1.17.2,49873.0,389.0,TCP,60,,,,A,False
2025-01-22T20:24:30.299112+00:00,10.1.17.215,10.1.17.2,49873.0,389.0,TCP,398,,,,PA,False
2025-01-22T20:24:30.299813+00:00,10.1.17.2,10.1.17.215,389.0,49873.0,TCP,1514,,,,A,False
2025-01-22T20:24:30.299814+00:00,10.1.17.2,10.1.17.215,389.0,49873.0,TCP,1450,,,,PA,False
2025-01-22T20:24:30.300053+00:00,10.1.17.215,10.1.17.2,49873.0,389.0,TCP,60,,,,A,False
2025-01-22T20:24:30.301009+00:00,10.1.17.215,10.1.17.2,49873.0,389.0,TCP,1514,,,,A,False
2025-01-22T20:24:30.301010+00:00,10.1.17.215,10.1.17.2,49873.0,389.0,TCP,742,,,,PA,False
2025-01-22T20:24:30.301164+00:00,10.1.17.2,10.1.17.215,389.0,49873.0,TCP,60,,,,A,False
2025-01-22T20:24:30.302615+00:00,10.1.17.2,10.1.17.215,389.0,49873.0,TCP,257,,,,PA,False
2025-01-22T20:24:30.303237+00:00,10.1.17.215,10.1.17.2,49873.0,389.0,TCP,238,,,,PA,False
2025-01-22T20:24:30.303708+00:00,10.1.17.2,10.1.17.215,389.0,49873.0,TCP,262,,,,PA,False
2025-01-22T20:24:30.304034+00:00,10.1.17.215,10.1.17.2,49873.0,389.0,TCP,243,,,,PA,False
2025-01-22T20:24:30.304522+00:00,10.1.17.2,10.1.17.215,389.0,49873.0,TCP,220,,,,PA,False
2025-01-22T20:24:30.304831+00:00,10.1.17.215,10.1.17.2,49873.0,389.0,TCP,237,,,,PA,False
2025-01-22T20:24:30.305269+00:00,10.1.17.2,10.1.17.215,389.0,49873.0,TCP,273,,,,PA,False
2025-01-22T20:24:30.308005+00:00,10.1.17.215,10.1.17.2,49874.0,389.0,TCP,66,,,,S,False
2025-01-22T20:24:30.308204+00:00,10.1.17.2,10.1.17.215,389.0,49874.0,TCP,66,,,,SA,False
2025-01-22T20:24:30.308470+00:00,10.1.17.215,10.1.17.2,49874.0,389.0,TCP,60,,,,A,False
2025-01-22T20:24:30.309619+00:00,10.1.17.215,10.1.17.2,49874.0,389.0,TCP,1514,,,,A,False
2025-01-22T20:24:30.309620+00:00,10.1.17.215,10.1.17.2,49874.0,389.0,TCP,742,,,,PA,False
2025-01-22T20:24:30.309750+00:00,10.1.17.2,10.1.17.215,389.0,49874.0,TCP,60,,,,A,False
2025-01-22T20:24:30.311172+00:00,10.1.17.2,10.1.17.215,389.0,49874.0,TCP,257,,,,PA,False
2025-01-22T20:24:30.311566+00:00,10.1.17.215,10.1.17.2,49874.0,389.0,TCP,172,,,,PA,False
2025-01-22T20:24:30.312268+00:00,10.1.17.2,10.1.17.215,389.0,49874.0,TCP,1514,,,,A,False
2025-01-22T20:24:30.312277+00:00,10.1.17.2,10.1.17.215,389.0,49874.0,TCP,1514,,,,A,False
2025-01-22T20:24:30.312427+00:00,10.1.17.2,10.1.17.215,389.0,49874.0,TCP,330,,,,PA,False
2025-01-22T20:24:30.312568+00:00,10.1.17.215,10.1.17.2,49874.0,389.0,TCP,60,,,,A,False
2025-01-22T20:24:30.312569+00:00,10.1.17.215,10.1.17.2,49874.0,389.0,TCP,312,,,,PA,False
2025-01-22T20:24:30.313121+00:00,10.1.17.2,10.1.17.215,389.0,49874.0,TCP,340,,,,PA,False
2025-01-22T20:24:30.313437+00:00,10.1.17.215,10.1.17.2,49874.0,389.0,TCP,129,,,,PA,False
2025-01-22T20:24:30.313438+00:00,10.1.17.2,10.1.17.215,389.0,49874.0,TCP,60,,,,RA,False
2025-01-22T20:24:30.313632+00:00,10.1.17.215,10.1.17.2,49874.0,389.0,TCP,60,,,,FA,False
2025-01-22T20:24:30.313633+00:00,10.1.17.215,10.1.17.2,49873.0,389.0,TCP,129,,,,PA,False
2025-01-22T20:24:30.313772+00:00,10.1.17.2,10.1.17.215,389.0,49873.0,TCP,60,,,,RA,False
2025-01-22T20:24:30.337280+00:00,10.1.17.215,10.1.17.2,49871.0,135.0,TCP,60,,,,A,False
2025-01-22T20:24:30.341480+00:00,10.1.17.215,10.1.17.2,52760.0,53.0,UDP,85,login.microsoftonline.com,,,,False
2025-01-22T20:24:30.352836+00:00,10.1.17.215,10.1.17.2,49872.0,49668.0,TCP,60,,,,A,False
2025-01-22T20:24:30.368918+00:00,10.1.17.215,10.1.17.2,52760.0,53.0,UDP,85,login.microsoftonline.com,,,,False
2025-01-22T20:24:30.386326+00:00,10.1.17.2,10.1.17.215,53.0,52760.0,UDP,320,login.microsoftonline.com,,,,False
2025-01-22T20:24:30.387419+00:00,10.1.17.215,40.126.29.9,49875.0,443.0,TCP,66,,,,S,False
2025-01-22T20:24:30.416825+00:00,40.126.29.9,10.1.17.215,443.0,49875.0,TCP,66,,,,SA,False
2025-01-22T20:24:30.417098+00:00,10.1.17.215,40.126.29.9,49875.0,443.0,TCP,60,,,,A,False
2025-01-22T20:24:30.423882+00:00,10.1.17.215,40.126.29.9,49875.0,443.0,TCP,518,,,,PA,False
2025-01-22T20:24:30.440503+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,81,,,,PA,False
2025-01-22T20:24:30.440658+00:00,10.1.17.215,45.125.66.252,49822.0,443.0,TCP,81,,,,PA,False
2025-01-22T20:24:30.465896+00:00,40.126.29.9,10.1.17.215,443.0,49875.0,TCP,1430,,,,A,False
2025-01-22T20:24:30.465898+00:00,40.126.29.9,10.1.17.215,443.0,49875.0,TCP,1430,,,,A,False
2025-01-22T20:24:30.465990+00:00,40.126.29.9,10.1.17.215,443.0,49875.0,TCP,1146,,,,PA,False
2025-01-22T20:24:30.465991+00:00,10.1.17.215,40.126.29.9,49875.0,443.0,TCP,60,,,,A,False
2025-01-22T20:24:30.465992+00:00,10.1.17.215,40.126.29.9,49875.0,443.0,TCP,60,,,,A,False
2025-01-22T20:24:30.471337+00:00,10.1.17.215,40.126.29.9,49875.0,443.0,TCP,134,,,,PA,False
2025-01-22T20:24:30.482300+00:00,10.1.17.215,40.126.29.9,49875.0,443.0,TCP,134,,,,PA,False
2025-01-22T20:24:30.482301+00:00,10.1.17.215,40.126.29.9,49875.0,443.0,TCP,439,,,,PA,False
2025-01-22T20:24:30.520965+00:00,40.126.29.9,10.1.17.215,443.0,49875.0,TCP,157,,,,PA,False
2025-01-22T20:24:30.520967+00:00,40.126.29.9,10.1.17.215,443.0,49875.0,TCP,116,,,,PA,False
2025-01-22T20:24:30.521150+00:00,10.1.17.215,40.126.29.9,49875.0,443.0,TCP,60,,,,A,False
2025-01-22T20:24:30.521898+00:00,10.1.17.215,40.126.29.9,49875.0,443.0,TCP,85,,,,PA,False
2025-01-22T20:24:30.525743+00:00,40.126.29.9,10.1.17.215,443.0,49875.0,TCP,85,,,,PA,False
2025-01-22T20:24:30.525777+00:00,10.1.17.215,40.126.29.9,49875.0,443.0,TCP,60,,,,A,False
2025-01-22T20:24:30.600737+00:00,40.126.29.9,10.1.17.215,443.0,49875.0,TCP,60,,,,A,False
2025-01-22T20:24:30.620920+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,60,,,,A,False
2025-01-22T20:24:30.644357+00:00,40.126.29.9,10.1.17.215,443.0,49875.0,TCP,1172,,,,PA,False
2025-01-22T20:24:30.644469+00:00,10.1.17.215,40.126.29.9,49875.0,443.0,TCP,60,,,,A,False
2025-01-22T20:24:30.679454+00:00,10.1.17.215,10.1.17.2,49872.0,49668.0,TCP,60,,,,RA,False
2025-01-22T20:24:30.679456+00:00,10.1.17.215,10.1.17.2,49871.0,135.0,TCP,60,,,,RA,False
2025-01-22T20:24:30.679940+00:00,10.1.17.215,40.126.29.9,49875.0,443.0,TCP,60,,,,RA,False
2025-01-22T20:24:31.081623+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,103,,5.252.153.241,/1517096937,PA,False
2025-01-22T20:24:31.273960+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,60,,,,A,False
2025-01-22T20:24:31.309940+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,329,,,,PA,False
2025-01-22T20:24:31.364270+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T20:24:31.655608+00:00,10.1.17.215,224.0.0.251,5353.0,5353.0,UDP,85,_microsoft_mcc._tcp.local,,,,False
2025-01-22T20:24:32.653704+00:00,10.1.17.215,224.0.0.251,5353.0,5353.0,UDP,85,_microsoft_mcc._tcp.local,,,,False
2025-01-22T20:24:35.522945+00:00,10.1.17.215,10.1.17.2,62994.0,53.0,UDP,77,ping3.dyngate.com,,,,False
2025-01-22T20:24:35.523454+00:00,10.1.17.2,10.1.17.215,53.0,62994.0,UDP,148,ping3.dyngate.com,,,,False
2025-01-22T20:24:35.619703+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,81,,,,PA,False
2025-01-22T20:24:35.620539+00:00,10.1.17.215,45.125.66.252,49822.0,443.0,TCP,81,,,,PA,False
2025-01-22T20:24:35.800950+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,60,,,,A,False
2025-01-22T20:24:36.316853+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,103,,5.252.153.241,/1517096937,PA,False
2025-01-22T20:24:36.465621+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,60,,,,A,False
2025-01-22T20:24:36.530949+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,329,,,,PA,False
2025-01-22T20:24:36.577100+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T20:24:40.806199+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,81,,,,PA,False
2025-01-22T20:24:40.807179+00:00,10.1.17.215,45.125.66.252,49822.0,443.0,TCP,81,,,,PA,False
2025-01-22T20:24:40.980879+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,60,,,,A,False
2025-01-22T20:24:41.535359+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,103,,5.252.153.241,/1517096937,PA,False
2025-01-22T20:24:41.685878+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,60,,,,A,False
2025-01-22T20:24:41.720778+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,329,,,,PA,False
2025-01-22T20:24:41.764375+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T20:24:43.118480+00:00,10.1.17.215,10.1.17.2,62994.0,53.0,UDP,77,ping3.dyngate.com,,,,False
2025-01-22T20:24:43.119152+00:00,10.1.17.2,10.1.17.215,53.0,62994.0,UDP,148,ping3.dyngate.com,,,,False
2025-01-22T20:24:45.980978+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,81,,,,PA,False
2025-01-22T20:24:45.981801+00:00,10.1.17.215,45.125.66.252,49822.0,443.0,TCP,81,,,,PA,False
2025-01-22T20:24:46.165802+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,60,,,,A,False
2025-01-22T20:24:46.723344+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,103,,5.252.153.241,/1517096937,PA,False
2025-01-22T20:24:46.871382+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,60,,,,A,False
2025-01-22T20:24:46.905570+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,329,,,,PA,False
2025-01-22T20:24:46.951213+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T20:24:50.711373+00:00,10.1.17.215,10.1.17.2,62994.0,53.0,UDP,77,ping3.dyngate.com,,,,False
2025-01-22T20:24:50.711527+00:00,10.1.17.2,10.1.17.215,53.0,62994.0,UDP,148,ping3.dyngate.com,,,,False
2025-01-22T20:24:51.160986+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,81,,,,PA,False
2025-01-22T20:24:51.162078+00:00,10.1.17.215,45.125.66.252,49822.0,443.0,TCP,81,,,,PA,False
2025-01-22T20:24:51.336558+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,60,,,,A,False
2025-01-22T20:24:51.915563+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,103,,5.252.153.241,/1517096937,PA,False
2025-01-22T20:24:52.066303+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,60,,,,A,False
2025-01-22T20:24:52.120704+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,329,,,,PA,False
2025-01-22T20:24:52.175748+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T20:24:56.341221+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,81,,,,PA,False
2025-01-22T20:24:56.342163+00:00,10.1.17.215,45.125.66.252,49822.0,443.0,TCP,81,,,,PA,False
2025-01-22T20:24:56.520396+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,60,,,,A,False
2025-01-22T20:24:57.122174+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,103,,5.252.153.241,/1517096937,PA,False
2025-01-22T20:24:57.275644+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,60,,,,A,False
2025-01-22T20:24:57.310697+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,329,,,,PA,False
2025-01-22T20:24:57.366457+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T20:24:58.298821+00:00,10.1.17.215,10.1.17.2,62994.0,53.0,UDP,77,ping3.dyngate.com,,,,False
2025-01-22T20:24:58.299025+00:00,10.1.17.2,10.1.17.215,53.0,62994.0,UDP,148,ping3.dyngate.com,,,,False
2025-01-22T20:25:01.520445+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,81,,,,PA,False
2025-01-22T20:25:01.521392+00:00,10.1.17.215,45.125.66.252,49822.0,443.0,TCP,81,,,,PA,False
2025-01-22T20:25:01.696455+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,60,,,,A,False
2025-01-22T20:25:02.312593+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,103,,5.252.153.241,/1517096937,PA,False
2025-01-22T20:25:02.465219+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,60,,,,A,False
2025-01-22T20:25:02.506293+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,329,,,,PA,False
2025-01-22T20:25:02.556626+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T20:25:05.873945+00:00,10.1.17.215,10.1.17.2,62994.0,53.0,UDP,77,ping3.dyngate.com,,,,False
2025-01-22T20:25:05.874227+00:00,10.1.17.2,10.1.17.215,53.0,62994.0,UDP,148,ping3.dyngate.com,,,,False
2025-01-22T20:25:06.367004+00:00,10.1.17.215,10.1.17.2,62994.0,53.0,UDP,83,ctldl.windowsupdate.com,,,,False
2025-01-22T20:25:06.391687+00:00,10.1.17.215,10.1.17.2,62994.0,53.0,UDP,83,ctldl.windowsupdate.com,,,,False
2025-01-22T20:25:06.445953+00:00,10.1.17.2,10.1.17.215,53.0,62994.0,UDP,361,ctldl.windowsupdate.com,,,,False
2025-01-22T20:25:06.450789+00:00,10.1.17.215,217.20.51.20,49876.0,80.0,TCP,66,,,,S,False
2025-01-22T20:25:06.489054+00:00,217.20.51.20,10.1.17.215,80.0,49876.0,TCP,66,,,,SA,False
2025-01-22T20:25:06.489919+00:00,10.1.17.215,217.20.51.20,49876.0,80.0,TCP,60,,,,A,False
2025-01-22T20:25:06.490159+00:00,10.1.17.215,217.20.51.20,49876.0,80.0,TCP,341,,ctldl.windowsupdate.com,/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?4dffb45145e1134f,PA,False
2025-01-22T20:25:06.540366+00:00,217.20.51.20,10.1.17.215,80.0,49876.0,TCP,60,,,,A,False
2025-01-22T20:25:06.540649+00:00,217.20.51.20,10.1.17.215,80.0,49876.0,TCP,399,,,,PA,False
2025-01-22T20:25:06.549214+00:00,10.1.17.215,217.20.51.20,49876.0,80.0,TCP,336,,ctldl.windowsupdate.com,/msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?4f7e71b5ae12458e,PA,False
2025-01-22T20:25:06.599923+00:00,217.20.51.20,10.1.17.215,80.0,49876.0,TCP,60,,,,A,False
2025-01-22T20:25:06.600250+00:00,217.20.51.20,10.1.17.215,80.0,49876.0,TCP,400,,,,PA,False
2025-01-22T20:25:06.650652+00:00,10.1.17.215,217.20.51.20,49876.0,80.0,TCP,60,,,,A,False
2025-01-22T20:25:06.698719+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,81,,,,PA,False
2025-01-22T20:25:06.699513+00:00,10.1.17.215,45.125.66.252,49822.0,443.0,TCP,81,,,,PA,False
2025-01-22T20:25:06.875508+00:00,45.125.66.252,10.1.17.215,443.0,49822.0,TCP,60,,,,A,False
2025-01-22T20:25:07.515086+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,103,,5.252.153.241,/1517096937,PA,False
2025-01-22T20:25:07.705670+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,60,,,,A,False
2025-01-22T20:25:09.143885+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,A,False
2025-01-22T20:25:09.143886+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,PA,False
2025-01-22T20:25:09.144042+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,A,False
2025-01-22T20:25:09.144043+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,PA,False
2025-01-22T20:25:09.144224+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,A,False
2025-01-22T20:25:09.144225+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,PA,False
2025-01-22T20:25:09.144577+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T20:25:09.144578+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T20:25:09.145693+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,A,False
2025-01-22T20:25:09.145908+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,PA,False
2025-01-22T20:25:09.145936+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,A,False
2025-01-22T20:25:09.145980+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,PA,False
2025-01-22T20:25:09.146469+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T20:25:09.290669+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,PA,False
2025-01-22T20:25:09.290853+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,A,False
2025-01-22T20:25:09.290867+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,PA,False
2025-01-22T20:25:09.290998+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,A,False
2025-01-22T20:25:09.291168+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,PA,False
2025-01-22T20:25:09.291418+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,66,,,,A,False
2025-01-22T20:25:09.292307+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,A,False
2025-01-22T20:25:09.292413+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,PA,False
2025-01-22T20:25:09.292414+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,A,False
2025-01-22T20:25:09.292415+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,66,,,,A,False
2025-01-22T20:25:09.292686+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,PA,False
2025-01-22T20:25:09.292879+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,A,False
2025-01-22T20:25:09.292880+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,66,,,,A,False
2025-01-22T20:25:09.292881+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,66,,,,A,False
2025-01-22T20:25:09.292882+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T20:25:09.305113+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,A,False
2025-01-22T20:25:09.307189+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,PA,False
2025-01-22T20:25:09.307337+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,A,False
2025-01-22T20:25:09.307339+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,PA,False
2025-01-22T20:25:09.307602+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,A,False
2025-01-22T20:25:09.307603+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,PA,False
2025-01-22T20:25:09.307827+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,A,False
2025-01-22T20:25:09.307828+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,PA,False
2025-01-22T20:25:09.307828+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T20:25:09.307829+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T20:25:09.308087+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,A,False
2025-01-22T20:25:09.308088+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,PA,False
2025-01-22T20:25:09.308088+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T20:25:09.308476+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,60,,,,A,False
2025-01-22T20:25:09.445822+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,PA,False
2025-01-22T20:25:09.445823+00:00,5.252.153.241,10.1.17.215,80.0,49689.0,TCP,1414,,,,A,False
2025-01-22T20:25:09.446364+00:00,10.1.17.215,5.252.153.241,49689.0,80.0,TCP,66,,,,A,False
